time,x,y,z
705.7000000000919,166321.12368417956,-3460013.262035254,195130.11135289582
705.8000000000919,166491.99036421595,-3459992.817705669,195346.7905283988
705.900000000092,166662.857659163,-3459972.351202529,195563.469980785
706.000000000092,166833.72556831117,-3459951.8625254063,195780.1497087141
706.100000000092,167004.59409095228,-3459931.351673876,195996.82971084554
706.200000000092,167175.46322637715,-3459910.81864751,196213.5099858388
706.300000000092,167346.33297387732,-3459890.2634458826,196430.1905323532
706.4000000000921,167517.20333274332,-3459869.6860685674,196646.8713490481
706.5000000000921,167688.0743022664,-3459849.086515138,196863.5524345827
706.6000000000921,167858.9458817376,-3459828.4647851675,197080.23378761613
706.7000000000921,168029.81807044777,-3459807.820878231,197296.91540680756
706.8000000000922,168200.69086768772,-3459787.154793901,197513.59729081593
706.9000000000922,168371.5642727487,-3459766.4665317517,197730.27943830026
707.0000000000922,168542.43828492126,-3459745.7560913563,197946.96184791936
707.1000000000922,168713.31290349562,-3459725.0234722905,198163.6445183321
707.2000000000922,168884.18812776348,-3459704.2686741264,198380.32744819717
707.3000000000923,169055.06395701476,-3459683.4916964388,198597.0106361733
707.4000000000923,169225.94039054014,-3459662.692538802,198813.694080919
707.5000000000923,169396.81742762995,-3459641.8712007897,199030.3777810929
707.6000000000923,169567.69506757462,-3459621.027681977,199247.06173535335
707.7000000000924,169738.57330966493,-3459600.1619819365,199463.7459423588
707.8000000000924,169909.45215319097,-3459579.274100244,199680.43040076763
707.9000000000924,170080.3315974432,-3459558.3640364716,199897.11510923793
708.0000000000924,170251.21164171142,-3459537.431790196,200113.80006642803
708.1000000000925,170422.09228528664,-3459516.47736099,200330.48527099597
708.2000000000925,170592.97352745826,-3459495.5007484294,200547.17072159974
708.3000000000925,170763.855367517,-3459474.5019520866,200763.8564168974
708.4000000000925,170934.73780475275,-3459453.4809715375,200980.5423555468
708.5000000000925,171105.62083845513,-3459432.437806357,201197.22853620574
708.6000000000926,171276.50446791446,-3459411.37245612,201413.91495753205
708.7000000000926,171447.38869242015,-3459390.284920399,201630.60161818337
708.8000000000926,171618.27351126217,-3459369.1751987706,201847.2885168173
708.9000000000926,171789.15892373107,-3459348.043290809,202063.9756520914
709.0000000000927,171960.04492911583,-3459326.889196089,202280.66302266318
709.1000000000927,172130.93152670676,-3459305.7129141847,202497.35062719
709.2000000000927,172301.81871579314,-3459284.514444672,202714.0384643292
709.3000000000927,172472.70649566434,-3459263.293787126,202930.72653273804
709.4000000000927,172643.59486561007,-3459242.0509411204,203147.41483107375
709.5000000000928,172814.48382492008,-3459220.7859062315,203364.1033579934
709.6000000000928,172985.37337288313,-3459199.4986820337,203580.79211215407
709.7000000000928,173156.26350878936,-3459178.189268102,203797.48109221272
709.8000000000928,173327.15423192715,-3459156.857664012,204014.17029682628
709.9000000000929,173498.04554158647,-3459135.5038693384,204230.85972465164
710.0000000000929,173668.9374370569,-3459114.1278836564,204447.5493743455
710.1000000000929,173839.82991762727,-3459092.7297065416,204664.23924456458
710.2000000000929,174010.72298258689,-3459071.3093375694,204880.92933396553
710.300000000093,174181.6166312243,-3459049.8667763155,205097.61964120486
710.400000000093,174352.51086282847,-3459028.4020223543,205314.31016493915
710.500000000093,174523.40567668914,-3459006.915075262,205531.00090382472
710.600000000093,174694.30107209427,-3458985.4059346137,205747.69185651798
710.700000000093,174865.1970483333,-3458963.874599986,205964.38302167517
710.8000000000931,175036.09360469537,-3458942.3210709537,206181.07439795253
710.9000000000931,175206.99074046884,-3458920.7453470915,206397.7659840062
711.0000000000931,175377.88845494256,-3458899.1474279766,206614.45777849221
711.1000000000931,175548.7867474053,-3458877.5273131845,206831.1497800666
711.2000000000932,175719.68561714492,-3458855.8850022904,207047.84198738527
711.3000000000932,175890.58506345065,-3458834.2204948706,207264.53439910404
711.4000000000932,176061.4850856107,-3458812.533790501,207481.22701387876
711.5000000000932,176232.38568291406,-3458790.824888757,207697.9198303651
711.6000000000932,176403.28685464867,-3458769.0937892147,207914.61284721876
711.7000000000933,176574.1886001031,-3458747.340491451,208131.30606309525
711.8000000000933,176745.09091856508,-3458725.5649950407,208347.9994766501
711.9000000000933,176915.99380932367,-3458703.7672995618,208564.69308653873
712.0000000000933,177086.89727166694,-3458681.9474045876,208781.3868914165
712.1000000000934,177257.8013048821,-3458660.1053096964,208998.08088993875
712.2000000000934,177428.7059082586,-3458638.2410144643,209214.77508076062
712.3000000000934,177599.61108108322,-3458616.3545184666,209431.46946253735
712.4000000000934,177770.51682264506,-3458594.445821281,209648.16403392397
712.5000000000935,177941.42313223146,-3458572.514922483,209864.85879357546
712.6000000000935,178112.3300091304,-3458550.5618216493,210081.5537401468
712.7000000000935,178283.23745262972,-3458528.586518356,210298.24887229284
712.8000000000935,178454.145462017,-3458506.5890121795,210514.9441886684
712.9000000000935,178625.05403657982,-3458484.5693026977,210731.63968792817
713.0000000000936,178795.96317560624,-3458462.527389486,210948.33536872687
713.1000000000936,178966.87287838422,-3458440.463272121,211165.031229719
713.2000000000936,179137.78314420086,-3458418.3769501806,211381.72726955914
713.3000000000936,179308.69397234372,-3458396.2684232397,211598.4234869017
713.4000000000937,179479.60536210038,-3458374.137690877,211815.11988040106
713.5000000000937,179650.51731275805,-3458351.9847526685,212031.81644871153
713.6000000000937,179821.4298236048,-3458329.8096081903,212248.51319048734
713.7000000000937,179992.34289392678,-3458307.6122570205,212465.21010438266
713.8000000000937,180163.25652301247,-3458285.392698736,212681.90718905153
713.9000000000938,180334.17071014855,-3458263.1509329136,212898.60444314804
714.0000000000938,180505.0854546216,-3458240.8869591304,213115.30186532612
714.1000000000938,180676.00075571955,-3458218.600776963,213331.99945423965
714.2000000000938,180846.91661272934,-3458196.292385989,213548.6972085424
714.3000000000939,181017.83302493795,-3458173.961785787,213765.39512688815
714.4000000000939,181188.74999163195,-3458151.608975931,213982.09320793053
714.5000000000939,181359.667512098,-3458129.233956002,214198.7914503232
714.6000000000939,181530.58558562386,-3458106.836725574,214415.4898527196
714.700000000094,181701.50421149595,-3458084.4172842274,214632.18841377326
714.800000000094,181872.423389001,-3458061.975631538,214848.88713213755
714.900000000094,182043.34311742568,-3458039.5117670833,215065.58600646572
715.000000000094,182214.26339605654,-3458017.025690441,215282.28503541107
715.100000000094,182385.18422417995,-3457994.517401189,215498.98421762677
715.2000000000941,182556.10560108296,-3457971.986898905,215715.6835517659
715.3000000000941,182727.0275260515,-3457949.4341831664,215932.38303648148
715.4000000000941,182897.94999837232,-3457926.859253551,216149.08267042655
715.5000000000941,183068.87301733193,-3457904.2621096363,216365.7824522539
715.6000000000942,183239.79658221663,-3457881.6427510004,216582.4823806164
715.7000000000942,183410.72069231267,-3457859.001177221,216799.18245416673
715.8000000000942,183581.64534690604,-3457836.337387877,217015.88267155763
715.9000000000942,183752.5705452834,-3457813.651382545,217232.58303144175
716.0000000000942,183923.49628673054,-3457790.9431608035,217449.28353247154
716.1000000000943,184094.4225705337,-3457768.2127222307,217665.98417329948
716.2000000000943,184265.3493959784,-3457745.460066405,217882.68495257795
716.3000000000943,184436.2767623513,-3457722.685192904,218099.38586895933
716.4000000000943,184607.20466893757,-3457699.8881013053,218316.0869210958
716.5000000000944,184778.1331150237,-3457677.0687911888,218532.78810763956
716.6000000000944,184949.0620998952,-3457654.227262132,218749.48942724278
716.7000000000944,185119.99162283825,-3457631.363513713,218966.19087855745
716.8000000000944,185290.921683138,-3457608.4775455096,219182.8924602355
716.9000000000945,185461.85228008043,-3457585.569357102,219399.59417092896
717.0000000000945,185632.78341295113,-3457562.6389480666,219616.2960092895
717.1000000000945,185803.7150810357,-3457539.6863179845,219832.99797396894
717.2000000000945,185974.64728361942,-3457516.711466431,220049.70006361895
717.3000000000945,186145.58001998754,-3457493.714392988,220266.4022768912
717.4000000000946,186316.51328942587,-3457470.6950972313,220483.10461243716
717.5000000000946,186487.44709121934,-3457447.653578742,220699.80706890835
717.6000000000946,186658.38142465422,-3457424.589837097,220916.50964495615
717.7000000000946,186829.3162890143,-3457401.5038718763,221133.21233923183
717.8000000000947,187000.25168358552,-3457378.3956826585,221349.91515038675
717.9000000000947,187171.18760765367,-3457355.265269022,221566.61807707205
718.0000000000947,187342.12406050295,-3457332.1126305466,221783.32111793887
718.1000000000947,187513.06104141872,-3457308.93776681,222000.02427163822
718.2000000000947,187683.99854968558,-3457285.740677393,222216.7275368211
718.3000000000948,187854.93658458872,-3457262.521361873,222433.43091213837
718.4000000000948,188025.87514541313,-3457239.2798198303,222650.1343962409
718.5000000000948,188196.81423144363,-3457216.016050843,222866.83798777947
718.6000000000948,188367.7538419642,-3457192.7300544917,223083.54168540475
718.7000000000949,188538.69397626084,-3457169.4218303547,223300.24548776736
718.8000000000949,188709.63463361718,-3457146.0913780113,223516.94939351783
718.9000000000949,188880.57581331822,-3457122.7386970418,223733.65340130666
719.0000000000949,189051.51751464873,-3457099.3637870243,223950.35750978423
719.100000000095,189222.4597368927,-3457075.9666475393,224167.0617176009
719.200000000095,189393.40247933526,-3457052.547278166,224383.76602340696
719.300000000095,189564.34574126013,-3457029.105678484,224600.47042585255
719.400000000095,189735.2895219521,-3457005.6418480715,224817.1749235878
719.500000000095,189906.23382069537,-3456982.1557865106,225033.8795152628
719.6000000000951,190077.17863677448,-3456958.6474933797,225250.58419952748
719.7000000000951,190248.12396947315,-3456935.1169682583,225467.28897503178
719.8000000000951,190419.06981807566,-3456911.564210727,225683.99384042554
719.9000000000951,190590.01618186623,-3456887.9892203645,225900.6987943585
720.0000000000952,190760.96306012807,-3456864.391996752,226117.40383548036
720.1000000000952,190931.91045214652,-3456840.7725394685,226334.1089624408
720.2000000000952,191102.8583572045,-3456817.1308480944,226550.8141738893
720.3000000000952,191273.80677458632,-3456793.46692221,226767.51946847542
