Node Number;X Location (m);Y Location (m);Z Location (m)
809;0.77354;-1.2869;16.701
810;1.5517;-1.4631;16.356
811;1.1646;-1.5841;16.463
812;2.7489;-1.2438;15.523
813;2.8903;-1.6856;15.017
814;-3.0308;-2.106;14.131
815;-2.0619;-3.0238;14.246
816;-2.2087;-2.7525;14.627
817;-2.6594;-2.39;14.506
818;-3.3231;-1.3285;14.497
819;-3.059;-1.8294;14.537
820;-1.6523;-1.1936;16.418
821;-2.074;-1.4643;16.039
822;-2.9986;-1.6582;14.859
823;2.4977;-1.9115;15.346
824;1.9789;-1.7432;15.948
825;-1.6591;-1.6134;16.225
826;-0.96294;-1.7001;16.47
827;-0.87798;-3.3635;14.752
828;-1.6765;-3.0377;14.767
829;0.5079;-3.3927;14.851
830;1.4293;-3.0559;14.965
831;0.97042;-3.1885;15.041
832;0.40118;-1.8764;16.491
833;-0.26759;-1.8295;16.531
834;2.1094;-2.2133;15.47
835;2.0725;-2.5953;15.062
836;-1.9693;-2.3287;15.48
837;-2.3776;-2.0286;15.375
838;-1.3617;-2.0351;16.117
839;-1.5285;-2.313;15.811
840;1.1919;-2.1079;16.14
841;1.6101;-2.367;15.712
842;-1.0445;-3.1063;15.138
843;0.26685;-3.1853;15.269
844;-0.61895;-3.0273;15.425
845;-2.269;-2.4624;15.012
846;-1.3814;-2.7501;15.443
847;6.36E-02;-2.1742;16.327
848;1.1893;-2.4994;15.816
849;0.78979;-2.5951;15.873
850;2.17E-02;-2.6084;15.975
851;-0.81024;-2.3988;16.045
852;1.1471;-2.8875;15.401
853;-0.13731;-2.896;15.669
854;3.6832;-0.95484;2.3656
855;3.3583;-1.7888;1.1778
856;3.4995;-1.4939;1.8198
857;3.6703;-1.0036;3.9999
858;3.5442;-1.3844;2.8464
859;3.5766;-1.2985;3.4472
860;3.6982;-0.89501;4.9934
861;3.706;-0.86226;5.7662
862;3.6201;-1.1716;5.4061
863;3.692;-0.92029;6.6606
864;3.692;-0.92029;7.6038
865;3.6056;-1.2157;7.1314
866;3.7069;-0.85835;8.5975
867;3.7006;-0.88501;9.6067
868;3.6157;-1.1853;8.9312
869;3.7002;-0.88698;10.544
870;3.6978;-0.89688;11.34
871;3.5885;-1.2652;11.046
872;-3.7018;-0.88036;2.4857
873;-3.5481;-1.3745;1.2061
874;-3.4097;-1.6887;1.3908
875;-3.3673;-1.7719;1.9971
876;-3.5182;-1.4491;2.677
877;-3.7007;-0.88499;3.7542
878;-3.5856;-1.2734;3.5282
879;-3.7052;-0.86555;4.7893
880;-3.7012;-0.88271;5.8315
881;-3.6435;-1.0968;5.2
882;-3.6987;-0.89313;6.7844
883;-3.6988;-0.89268;7.7273
884;-3.6303;-1.1397;7.1861
885;-3.705;-0.86664;8.7049
886;-3.7107;-0.84196;9.6466
887;-3.6455;-1.09;9.2071
888;-3.5116;-1.4651;11.795
889;-3.6584;-1.0462;10.63
890;-3.512;-1.4642;10.767
891;-3.3725;-1.7618;11.394
892;-3.2508;-1.9775;0.96236
893;-1.893;-3.3007;0.90263
894;-2.7375;-2.6427;1.1018
895;-2.6718;-2.7091;1.7081
896;-2.1151;-3.163;1.3985
897;-1.0027;-3.6705;0.96738
898;-1.6143;-3.4456;1.2445
899;3.16E-02;-3.8049;0.93086
900;1.0626;-3.6536;0.87403
901;0.48662;-3.7738;1.2353
902;2.5675;-2.8082;0.94289
903;1.8078;-3.3481;0.97078
904;2.0891;-3.1802;1.5083
905;3.1228;-2.174;1.6587
906;2.5011;-2.8675;1.5821
907;-2.8341;-2.5388;12.387
908;-3.1388;-2.1508;11.953
909;-1.3475;-3.5584;12.336
910;-2.6052;-2.7733;11.986
911;-1.9582;-3.2624;11.841
912;0.55562;-3.7642;12.287
913;-1.0449;-3.6587;11.756
914;-0.11804;-3.8032;11.794
915;0.81224;-3.7173;11.829
916;1.7358;-3.386;11.841
917;1.0907;-3.6453;11.447
918;3.3904;-1.7272;11.923
919;2.5887;-2.7886;11.777
920;3.199;-2.0603;11.628
921;2.9618;-2.3887;11.6
922;3.5155;-1.4558;4.0549
923;3.4271;-1.6533;4.4131
924;3.5239;-1.4353;5.0203
925;3.5365;-1.4041;5.7931
926;3.5413;-1.3918;6.6241
927;3.5413;-1.3918;7.5673
928;3.5296;-1.4213;8.3733
929;3.4872;-1.5224;10.56
930;3.5193;-1.4466;9.3826
931;3.4236;-1.6604;10.031
932;3.4831;-1.5317;11.357
933;-3.5765;-1.2988;4.5822
934;-3.5164;-1.4535;3.9455
935;-3.5704;-1.3154;5.6244
936;-3.5585;-1.3474;6.6576
937;-3.4775;-1.5443;6.0356
938;-3.5586;-1.347;7.6004
939;-3.5675;-1.3234;8.6438
940;-3.4599;-1.5835;8.0728
941;-3.5762;-1.2996;9.5856
942;-3.5081;-1.4734;10.162
943;-3.0028;-2.3369;1.7534
944;-1.2522;-3.5931;1.4632
945;-0.16714;-3.8013;1.4906
946;-0.8592;-3.7067;1.7179
947;0.87044;-3.7041;1.4338
948;1.7291;-3.3894;1.61
949;3.3427;-1.8179;2.9014
950;2.738;-2.6422;2.2241
951;3.088;-2.2231;2.646
952;3.2814;-1.9263;3.8604
953;3.1408;-2.1479;3.2467
954;-3.4181;-1.6717;4.3562
955;-3.3817;-1.7442;5.4041
956;-3.2592;-1.9636;4.718
957;-3.195;-2.0664;5.2262
958;-3.3659;-1.7745;6.4373
959;-3.3454;-1.8128;7.5316
960;-3.2516;-1.9762;6.8636
961;-3.4009;-1.7064;9.722
962;-3.3573;-1.7906;8.575
963;-3.2633;-1.9567;9.1833
964;-3.1393;-2.15;10.925
965;-3.1635;-2.1144;9.7592
966;-3.052;-2.2723;10.444
967;-2.4392;-2.9203;2.05
968;-3.1571;-2.1238;3.0396
969;-2.6398;-2.7404;2.7372
970;-1.479;-3.5058;1.995
971;-2.0777;-3.1877;2.4275
972;1.1858;-3.6155;1.9713
973;-0.40949;-3.7829;2.0224
974;-0.10212;-3.8036;2.2688
975;0.39182;-3.7848;2.3851
976;2.4555;-2.9066;2.5694
977;1.2835;-3.582;2.5613
978;1.7847;-3.3605;2.8564
979;-2.3639;-2.9816;11.407
980;-2.8445;-2.5272;11.071
981;-0.79178;-3.7217;11.299
982;-2.2443;-3.0726;10.926
983;-1.3969;-3.5393;10.753
984;-0.48851;-3.7735;10.79
985;0.42965;-3.7807;10.954
986;2.4471;-2.9137;11.182
987;1.3822;-3.5451;10.965
988;2.1712;-3.1247;10.721
989;3.0927;-2.2165;11.034
990;3.2334;-2.0058;10.533
991;3.2925;-1.9072;4.8258
992;3.0136;-2.323;3.605
993;2.9854;-2.3591;4.7484
994;2.6696;-2.7113;4.3773
995;3.4114;-1.6853;6.264
996;3.1273;-2.1674;5.3556
997;3.1474;-2.1382;6.1968
998;3.4032;-1.7019;7.901
999;3.1524;-2.1308;7.8786
1000;3.1548;-2.1273;7.0277
1001;3.276;-1.9354;9.3556
1002;3.1345;-2.157;8.6846
1003;-3.1705;-2.1038;4.0813
1004;-2.8846;-2.4814;3.4171
1005;-3.1359;-2.155;6.2416
1006;-3.0542;-2.2693;5.6374
1007;-3.1111;-2.1906;7.3359
1008;-3.1098;-2.1926;8.6122
1009;-2.9712;-2.3769;7.8577
1010;-1.7234;-3.3923;2.6822
1011;-0.7957;-3.7209;2.4962
1012;-1.2523;-3.593;2.8207
1013;3.0018;-2.3382;10.505
1014;2.5967;-2.7812;10.544
1015;2.2474;-3.0704;3.2783
1016;2.4763;-2.8889;3.7637
1017;2.776;-2.6022;10.043
1018;2.9959;-2.3458;9.3332
1019;-2.657;-2.7236;3.7789
1020;-2.8978;-2.466;4.9513
1021;-2.6557;-2.7249;4.4705
1022;-2.9103;-2.4511;6.0637
1023;-2.8499;-2.5211;7.1897
1024;-2.5629;-2.8124;6.3772
1025;-2.873;-2.4948;9.9051
1026;-2.8483;-2.5229;8.466
1027;-2.6234;-2.756;9.2586
1028;-2.6;-2.7781;8.7138
1029;-1.9888;-3.2439;10.417
1030;-2.4801;-2.8857;9.9432
1031;-1.87;-3.3138;3.2531
1032;-2.2966;-3.0338;3.8063
1033;1.19E-03;-3.805;2.8589
1034;-0.95754;-3.6825;3.0671
1035;-0.51979;-3.7693;3.1325
1036;1.0312;-3.6626;3.2703
1037;-2.68E-02;-3.8049;3.2488
1038;0.37348;-3.7866;3.5065
1039;-0.20206;-3.7996;10.407
1040;-1.6722;-3.4179;9.7701
1041;-0.7845;-3.7232;9.7994
1042;1.5664;-3.4676;10.327
1043;0.13025;-3.8028;9.9632
1044;0.95359;-3.6836;10.021
1045;2.5897;-2.7877;9.3724
1046;1.7868;-3.3594;9.7769
1047;2.2038;-3.1018;9.5154
1048;2.8087;-2.567;6.1194
1049;2.4414;-2.9185;4.9071
1050;2.3164;-3.0186;5.549
1051;2.8296;-2.5439;7.8114
1052;2.4702;-2.8942;8.8052
1053;2.4909;-2.8764;8.1863
1054;-2.5676;-2.8081;4.9787
1055;-2.4573;-2.9051;5.773
1056;-2.386;-2.964;6.899
1057;-2.2731;-3.0514;7.5918
1058;-2.4269;-2.9305;7.9593
1059;-1.8684;-3.3147;3.9447
1060;-0.98457;-3.6754;3.457
1061;-1.3355;-3.5629;3.938
1062;0.91352;-3.6937;3.8016
1063;1.8088;-3.3476;4.0507
1064;1.3839;-3.5444;4.0599
1065;2.3444;-2.997;6.3902
1066;2.4941;-2.8736;7.3354
1067;-2.1762;-3.1212;5.2922
1068;-1.8002;-3.3522;4.4911
1069;-1.9324;-3.2778;6.7793
1070;-1.6694;-3.4192;5.2854
1071;-1.5889;-3.4574;6.3902
1072;-1.5407;-3.4791;5.8957
1073;-1.3676;-3.5507;9.326
1074;-2.1689;-3.1263;8.7519
1075;-1.8627;-3.3179;8.8687
1076;-0.14849;-3.8021;3.7801
1077;-0.90913;-3.6948;4.0034
1078;-0.51558;-3.7699;4.2611
1079;0.74139;-3.7321;4.2961
1080;0.17537;-3.801;4.6343
1081;0.37524;-3.7865;9.4133
1082;-0.99366;-3.673;8.898
1083;-2.79E-02;-3.8049;8.8244
1084;-0.62468;-3.7534;8.6141
1085;1.6439;-3.4316;9.2098
1086;0.79967;-3.72;8.8824
1087;1.32;-3.5687;8.9424
1088;1.6518;-3.4278;4.5452
1089;1.9239;-3.2828;5.1779
1090;2.0942;-3.1768;8.3293
1091;1.7678;-3.3694;8.6809
1092;-1.9778;-3.2506;7.8396
1093;-1.458;-3.5146;7.083
1094;-1.6607;-3.4235;7.9564
1095;-1.3131;-3.5712;7.6725
1096;-1.8345;-3.3336;8.324
1097;-0.59165;-3.7587;4.8576
1098;-1.1274;-3.6341;5.0947
1099;1.5061;-3.4942;5.1871
1100;0.66583;-3.7463;4.8926
1101;1.9531;-3.2655;6.7651
1102;0.96702;-3.6801;5.5253
1103;1.4312;-3.5256;6.5374
1104;1.1892;-3.6144;6.0361
1105;1.7919;-3.3567;8.0619
1106;1.609;-3.4481;7.4827
1107;-1.0421;-3.6595;6.1995
1108;-0.94297;-3.6863;7.2834
1109;-0.59461;-3.7583;6.8672
1110;-1.1565;-3.625;8.1568
1111;-0.45097;-3.7782;5.4679
1112;0.32986;-3.7907;5.7416
1113;0.93457;-3.6884;8.3535
1114;-0.19762;-3.7999;8.0832
1115;0.73509;-3.7333;7.7742
1116;0.15809;-3.8017;7.667
1117;1.258;-3.591;7.8342
1118;-0.54226;-3.7662;6.3727
1119;-0.22018;-3.7986;5.9787
1120;-0.44047;-3.7794;7.4567
1121;0.49458;-3.7727;7.1477
1122;0.81346;-3.717;6.7537
1123;0.23804;-3.7975;6.6464
1124;3.4585;1.5865;1.1895
1125;3.6729;0.99399;1.9383
1126;3.5182;1.4491;1.7656
1127;3.6798;0.96818;2.9338
1128;3.613;1.1933;3.7848
1129;3.4809;1.5367;3.4259
1130;3.6203;1.171;4.7151
1131;3.6107;1.2003;5.6437
1132;3.5424;1.3891;5.0385
1133;3.6107;1.2003;6.5869
1134;3.6113;1.1985;7.469
1135;3.5345;1.409;7.1053
1136;3.6182;1.1777;8.3648
1137;3.6036;1.2214;9.3342
1138;3.5471;1.3771;8.6847
1139;3.5454;1.3814;11.668
1140;3.3711;1.7645;11.471
1141;3.571;1.3137;10.387
1142;3.4086;1.6909;10.801
1143;-3.3583;1.7888;1.1779
1144;-3.6661;1.0187;1.8795
1145;-3.4989;1.4953;1.8196
1146;-3.696;0.90424;2.9062
1147;-3.6703;1.0036;3.9999
1148;-3.5763;1.2991;3.4445
1149;-3.6982;0.89501;4.9934
1150;-3.706;0.86225;5.7662
1151;-3.6273;1.1492;5.3241
1152;-3.692;0.92029;6.6606
1153;-3.692;0.92029;7.6038
1154;-3.6044;1.219;7.111
1155;-3.7077;0.8549;8.5836
1156;-3.7096;0.84661;9.3563
1157;-3.639;1.1117;8.9859
1158;-3.4864;1.5242;11.728
1159;-3.6435;1.0969;10.369
1160;-3.441;1.624;10.618
1161;-3.376;1.7552;11.205
1162;2.8489;2.5222;1.0257
1163;3.241;1.9935;1.5242
1164;1.997;3.2388;0.993
1165;2.946;2.4081;1.6018
1166;2.4891;2.8779;1.6795
1167;1.8841;3.3058;1.6708
1168;1.0347;3.6616;1.038
1169;1.334;3.5635;1.5604
1170;-4.55E-02;3.8047;0.93696
1171;-1.0655;3.6528;0.8765
1172;-0.49629;3.7725;1.249
1173;-2.5675;2.8082;0.94312
1174;-1.8078;3.3481;0.97089
1175;-2.081;3.1855;1.499
1176;-3.1219;2.1752;1.6586
1177;-2.4938;2.8739;1.5728
1178;3.2018;2.0559;12.072
1179;2.549;2.825;12.172
1180;1.6836;3.4123;12.339
1181;2.0647;3.1961;11.887
1182;0.77967;3.7243;12.375
1183;-0.15512;3.8018;12.335
1184;0.5335;3.7674;12.033
1185;0.10262;3.8036;11.841
1186;-1.1443;3.6289;12.325
1187;-2.0541;3.2029;12.26
1188;-1.5174;3.4893;12.064
1189;-2.8938;2.4706;12.151
1190;-3.1493;2.1353;11.781
1191;3.5255;1.4313;2.273
1192;3.4779;1.5435;2.9378
1193;-3.5191;1.4472;2.3602
1194;-3.5532;1.3611;2.9585
1195;-3.5152;1.4564;4.0522
1196;-3.4178;1.6723;4.4326
1197;-3.5327;1.4136;4.9383
1198;-3.545;1.3823;5.7111
1199;-3.54;1.3951;6.6036
1200;-3.44;1.6262;6.128
1201;-3.54;1.3951;7.5468
1202;-3.5565;1.3526;8.442
1203;-3.4385;1.6293;8.0437
1204;-3.4464;1.6125;9.8348
1205;-3.5595;1.3446;9.2147
1206;0.14935;3.8021;1.5054
1207;0.90784;3.6951;1.7158
1208;0.49363;3.7728;1.9875
1209;-0.87708;3.7025;1.445
1210;-1.7204;3.3939;1.6005
1211;2.5341;2.8384;11.591
1212;3.0065;2.3322;11.205
1213;1.6657;3.421;11.758
1214;1.0229;3.6649;11.866
1215;-0.98243;3.676;11.868
1216;-0.3369;3.7901;11.634
1217;-1.9102;3.2908;11.803
1218;-2.7211;2.6596;11.628
1219;-2.3182;3.0173;11.464
1220;3.2555;1.9697;2.7651
1221;2.9479;2.4059;2.178
1222;3.376;1.7551;3.7889
1223;3.4368;1.633;4.4712
1224;3.268;1.949;4.2837
1225;3.4234;1.6607;5.3997
1226;3.414;1.68;6.5232
1227;3.3132;1.871;5.7915
1228;3.4149;1.6783;7.4054
1229;3.4204;1.6671;8.0889
1230;3.2927;1.9068;7.7225
1231;3.3999;1.7084;9.0584
1232;3.2828;1.9238;10.122
1233;3.2665;1.9515;9.4265
1234;-3.3417;1.8197;2.8985
1235;-2.7302;2.6503;2.2144
1236;-3.0838;2.2289;2.6459
1237;-3.2703;1.945;3.8772
1238;-3.1372;2.1532;3.2441
1239;-3.0865;2.2252;10.671
1240;-3.3213;1.8566;9.4644
1241;-2.7413;2.6389;10.507
1242;-3.1073;2.1961;9.528
1243;-2.8792;2.4877;9.822
1244;-1.183;3.6164;1.973
1245;4.28E-02;3.8048;2.2996
1246;-0.43641;3.7799;2.317
1247;-2.4437;2.9166;2.56
1248;-1.3101;3.5723;2.4726
1249;-2.2382;3.0771;3.0168
1250;-1.7027;3.4027;2.8371
1251;1.4375;3.523;11.415
1252;2.5951;2.7827;10.921
1253;2.2265;3.0856;10.664
1254;1.6601;3.4238;10.948
1255;0.35258;3.7886;11.332
1256;1.017;3.6666;11.056
1257;0.56858;3.7623;10.937
1258;-0.73132;3.7341;11.373
1259;-1.8077;3.3482;11.268
1260;-1.1297;3.6334;11.124
1261;-2.6377;2.7424;11.094
1262;2.8693;2.4991;2.8429
1263;2.799;2.5776;3.4601
1264;3.0645;2.2555;3.9248
1265;3.2099;2.0432;5.1864
1266;3.1433;2.1442;4.6071
1267;3.1984;2.0612;6.3099
1268;3.0345;2.2957;6.8639
1269;3.1747;2.0974;7.3588
1270;3.1784;2.0918;8.777
1271;3.1816;2.087;8.0424
1272;3.0005;2.3399;8.454
1273;3.0371;2.2921;9.8403
1274;2.7487;2.6311;10.278
1275;-3.2937;1.9052;4.7633
1276;-2.9971;2.3442;3.6245
1277;-2.8295;2.544;4.0813
1278;-2.9336;2.4232;4.8071
1279;-3.1056;2.1984;5.3128
1280;-3.3024;1.89;5.6858
1281;-3.2956;1.9019;6.5783
1282;-3.2938;1.9049;7.5508
1283;-3.1683;2.1071;6.9818
1284;-3.2659;1.9524;8.9079
1285;-3.3164;1.8654;8.446
1286;1.8866;3.3043;2.247
1287;2.4107;2.9439;2.8729
1288;1.9161;3.2874;2.7544
1289;0.80397;3.7191;2.5099
1290;1.2425;3.5964;2.7456
1291;-0.48931;3.7734;10.891
1292;0.13805;3.8025;10.745
1293;-1.5883;3.4576;10.786
1294;-2.3867;2.9634;10.245
1295;-1.9071;3.2926;10.383
1296;3.0035;2.336;4.9989
1297;2.8993;2.4641;6.1322
1298;2.8087;2.5669;5.3067
1299;2.5987;2.7794;5.7035
1300;2.7264;2.6542;9.5829
1301;2.8221;2.5522;8.8221
1302;-2.6585;2.7222;3.4482
1303;-3.1014;2.2043;8.5096
1304;-2.8056;2.5704;9.2655
1305;-2.87;2.4982;8.623
1306;-9.17E-02;3.8039;2.7992
1307;0.83716;3.7118;3.0174
1308;0.30995;3.7924;3.2485
1309;-0.98836;3.6744;3.1812
1310;-0.16981;3.8012;3.266
1311;-0.56939;3.7622;3.6018
1312;1.8516;3.3241;10.305
1313;2.5048;2.8643;9.26
1314;1.9286;3.28;9.814
1315;0.80829;3.7182;10.469
1316;1.3332;3.5638;10.098
1317;-0.2728;3.7952;10.496
1318;-1.2379;3.598;10.239
1319;-0.47827;3.7748;10.058
1320;2.6439;2.7364;3.9549
1321;1.8243;3.3392;3.3716
1322;2.4185;2.9375;4.2627
1323;1.986;3.2456;3.906
1324;2.7257;2.6549;4.7274
1325;2.8711;2.4969;7.1811
1326;2.3825;2.9668;6.2576
1327;2.4733;2.8915;7.0402
1328;2.8259;2.548;8.0876
1329;2.6527;2.7279;7.5351
1330;-2.585;2.7921;4.6308
1331;-1.9566;3.2634;3.7253
1332;-2.1707;3.1251;4.2302
1333;-2.9447;2.4097;5.7296
1334;-2.2997;3.0314;4.956
1335;-2.3214;3.0148;5.4611
1336;-2.4689;2.8952;5.8576
1337;-3.022;2.312;6.5062
1338;-2.7356;2.6448;6.2307
1339;-3.0199;2.3148;7.4787
1340;-2.9351;2.4215;8.1611
1341;-2.0813;3.1853;9.6982
1342;-2.6137;2.7653;8.9169
1343;-2.2755;3.0496;9.1236
1344;0.76077;3.7282;3.4842
1345;1.4491;3.5183;3.7875
1346;-1.6283;3.439;4.0506
1347;-0.98801;3.6745;3.9663
1348;0.89485;3.6983;9.9784
1349;0.14918;3.8021;9.9122
1350;-0.83187;3.713;9.6559
1351;-1.784;3.3608;9.2624
1352;-1.33;3.565;9.377
1353;2.2742;3.0506;5.4321
1354;2.0836;3.1838;4.6785
1355;2.0479;3.2069;9.0532
1356;2.421;2.9354;7.9467
1357;2.006;3.2333;8.5031
1358;-2.778;2.6001;7.5921
1359;-2.5623;2.8129;6.6342
1360;-2.5232;2.8481;7.1719
1361;-2.3522;2.9908;8.4811
1362;-2.4196;2.9366;7.8543
1363;0.94289;3.6863;4.0186
1364;-0.16945;3.8012;4.0511
1365;0.52481;3.7686;4.3086
1366;0.69291;3.7414;9.541
1367;1.3699;3.5498;9.057
1368;-0.57507;3.7613;9.196
1369;0.64418;3.7501;8.9909
1370;-6.68E-02;3.8044;8.9352
1371;1.8273;3.3375;5.0754
1372;2.1266;3.1553;6.6116
1373;1.4427;3.5209;5.3654
1374;1.487;3.5024;5.9639
1375;-1.2318;3.6001;4.4712
1376;-1.8787;3.3089;5.0605
1377;-1.4702;3.5095;4.9355
1378;-1.5492;3.4754;8.8025
1379;-2.0629;3.1973;8.061
1380;-1.6447;3.4312;8.2954
1381;1.2249;3.6024;4.6118
1382;0.1248;3.803;4.6443
1383;-0.81981;3.7156;4.8512
1384;-0.31165;3.7922;4.831
1385;-0.5845;3.7598;8.6563
1386;-1.1826;3.6166;8.41
1387;1.7896;3.3579;7.9506
1388;1.6673;3.4203;7.4223
1389;1.5948;3.4547;6.7466
1390;0.63477;3.7517;8.4513
1391;1.1941;3.6128;7.9787
1392;-2.0644;3.1963;5.9621
1393;-1.4954;3.4988;5.4406
1394;-1.6163;3.4447;6.0464
1395;-2.1783;3.1198;6.8964
1396;-1.786;3.3598;6.4429
1397;-1.7222;3.3929;7.6686
1398;-1.7394;3.3841;6.9807
1399;0.38334;3.7856;5.0884
1400;0.86128;3.7062;5.5003
1401;-0.68822;3.7422;8.1493
1402;0.49903;3.7721;7.923
1403;-0.22199;3.7985;7.8993
1404;-0.56503;3.7628;5.2953
1405;-1.1934;3.613;5.9214
1406;-1.3003;3.5759;7.2151
1407;-0.83103;3.7131;7.653
1408;0.43105;3.7805;5.687
1409;-0.69567;3.7409;5.9012
1410;-0.21025;3.7992;6.3391
1411;0.98568;3.6751;6.7746
1412;0.3542;3.7885;7.4267
1413;0.27423;3.7951;6.751
1414;-0.84989;3.7089;6.9651
1415;-0.77384;-0.77384;0
1416;-0.77384;0.77384;0
1417;0.77384;-0.77384;0
1418;0.77384;0.77384;0
1419;2.22E-17;0.82246;0
1420;0.82246;-1.65E-17;0
1421;2.22E-17;-0.82246;0
1422;-0.82246;2.78E-17;0
1423;-0.77384;-1.5963;0
1424;-1.5963;-0.77384;0
1425;-0.77384;1.5963;0
1426;-1.5963;0.77384;0
1427;1.5963;-0.77384;0
1428;0.77384;-1.5963;0
1429;0.77384;1.5963;0
1430;1.5963;0.77384;0
