Node Number;X Location (m);Y Location (m);Z Location (m)
444;2.9283;0.91854;-1.494
445;-2.9138;0.96366;-0.62131
446;-2.4936;1.7891;-0.62131
447;-1.846;2.4518;-0.62131
448;-1.1469;2.8466;-0.62131
449;-0.36941;3.0467;-0.62131
450;0.4329;3.0383;-0.62131
451;1.2051;2.8225;-0.62131
452;1.8951;2.414;-0.62131
453;2.5307;1.7362;-0.62131
454;2.9335;0.90177;-0.62131
455;-2.9345;0.89861;0.25142
456;-2.5477;1.7111;0.25142
457;-1.9403;2.3778;0.25142
458;-1.2229;2.8148;0.25142
459;-0.41395;3.041;0.25142
460;0.42581;3.0393;0.25142
461;1.2334;2.8102;0.25142
462;1.9488;2.3709;0.25142
463;2.5545;1.7009;0.25142
464;2.9386;0.88497;0.25142
465;-2.9538;0.83311;1.1241
466;-2.5994;1.6315;1.1241
467;-2.0317;2.3002;1.1241
468;-1.2981;2.781;1.1241
469;-0.4584;3.0346;1.1241
470;0.41872;3.0403;1.1241
471;1.2616;2.7977;1.1241
472;2.0015;2.3265;1.1241
473;2.5779;1.6654;1.1241
474;2.9437;0.86813;1.1241
475;-1.9062;2.4052;-8.4759
476;-2.6639;1.5239;-8.4759
477;2.8832;1.0516;-8.4759
478;2.2948;2.0378;-8.4759
479;1.3725;2.745;-8.4759
480;0.94524;2.9198;-8.4759
481;0.49659;3.0286;-8.4759
482;3.39E-02;3.0688;-8.4759
483;-0.4324;3.0384;-8.4759
484;-0.88865;2.9375;-8.4759
489;-0.64385;2.5907;-10.471
490;-0.21462;2.5907;-10.471
491;0.21462;2.5907;-10.471
492;0.64385;2.5907;-10.471
493;-1.0731;2.5907;-10.471
495;1.0731;2.5907;-10.471
499;2.5907;1.0731;-10.471
500;1.8319;1.8319;-10.471
502;-1.8319;1.8319;-10.471
503;-2.5907;1.0731;-10.471
505;0.72225;2.6757;-9.4574
506;0.28875;2.704;-9.4564
507;-0.14902;2.7146;-9.4553
508;-0.58835;2.7069;-9.4543
509;-1.0251;2.6809;-9.4533
510;1.1502;2.6304;-9.4584
511;1.9518;1.8837;-9.4602
512;2.6655;1.0676;-9.4619
515;2.5907;-0.4955;-10.471
516;2.5907;8.21E-02;-10.471
517;2.5907;-1.0731;-10.471
521;-2.5907;-0.73619;-10.471
522;-2.5907;-0.39928;-10.471
523;-2.5907;-1.0731;-10.471
530;-1.4688;-2.5596;-10.471
531;-1.8503;-2.4516;-10.471
532;-2.1992;-2.222;-10.471
533;-2.4389;-1.8799;-10.471
534;-2.5567;-1.4847;-10.471
535;-1.0731;-2.5907;-10.471
539;-0.3577;-2.5907;-10.471
540;0.3577;-2.5907;-10.471
541;1.0731;-2.5907;-10.471
548;1.4688;-2.5596;-10.471
549;1.8503;-2.4516;-10.471
550;2.1992;-2.222;-10.471
551;2.4389;-1.8799;-10.471
552;2.5567;-1.4847;-10.471
553;-1.8504;1.9832;-9.4499
554;-2.61;1.1919;-9.4466
555;2.7176;6.03E-02;-9.4433
556;2.7009;-0.47744;-9.4527
557;2.6485;-1.1097;-9.4638
558;-2.7112;-0.70767;-9.4335
559;-2.6956;-0.97933;-9.4385
560;-2.7219;-0.2897;-9.4257
561;-2.5732;-1.6014;-9.4434
562;-2.4719;-1.8289;-9.4455
563;-2.3177;-2.0592;-9.4477
564;-2.1552;-2.2265;-9.4495
565;-1.9936;-2.3482;-9.4512
566;-1.1502;-2.6304;-9.4584
567;-0.46182;-2.6929;-9.4568
568;0.23801;-2.7127;-9.4551
569;1.0251;-2.6809;-9.4533
570;2.5806;-1.4853;-9.4622
571;2.4966;-1.7328;-9.4611
572;2.3632;-1.9854;-9.46
573;2.2076;-2.1832;-9.4589
574;1.6917;-2.5318;-9.4561
795;2.5906;-1.645;1.6241
798;2.877;-1.0679;1.6241
799;2.6433;-1.5591;1.6241
801;3.0204;-0.54321;1.6241
804;-2.9595;0.81225;1.6241
806;-2.6083;1.6171;1.6241
808;-2.0408;2.2921;1.6241
810;-1.3048;2.7778;1.6241
812;-0.46107;3.0342;1.6241
814;0.42074;3.04;1.6241
816;1.2678;2.7949;1.6241
818;2.0102;2.319;1.6241
820;2.5866;1.6516;1.6241
822;2.9495;0.84792;1.6241
823;3.0688;-2.58E-02;1.6241
825;-3.0688;-2.58E-02;1.6241
828;-2.877;-1.0679;1.6241
829;-3.0204;-0.54321;1.6241
831;-2.6433;-1.5591;1.6241
833;-2.5906;-1.645;1.6241
836;-2.4955;-1.7861;1.6241
837;-2.5182;-1.754;1.6241
839;2.5182;-1.754;1.6241
842;-0.9531;-2.9608;1.6241
844;-1.8402;-2.5575;1.6241
845;-2.4723;-1.818;1.6241
847;2.4723;-1.818;1.6241
849;1.8524;-2.5473;1.6241
851;0.96805;-2.9573;1.6241
852;1.56E-16;-3.069;1.6241
853;1.3583;-2.7521;-7.6031
854;1.7875;-2.4947;-7.1668
855;1.784;-2.4972;-8.0395
856;2.1687;-2.1715;-7.6031
857;0.89815;-2.9346;-7.1668
858;0.89182;-2.9366;-8.0395
859;0.45244;-3.0355;-7.6031
860;1.3632;-2.7496;-6.7304
861;1.791;-2.4922;-6.294
862;2.1702;-2.17;-6.7304
863;0.90448;-2.9327;-6.294
864;0.45571;-3.035;-6.7304
865;1.3681;-2.7472;-5.8577
866;1.7945;-2.4897;-5.4213
867;2.1718;-2.1685;-5.8577
868;0.91081;-2.9307;-5.4213
869;0.45898;-3.0345;-5.8577
870;1.3729;-2.7448;-4.9849
871;1.798;-2.4872;-4.5486
872;2.1733;-2.167;-4.9849
873;0.91712;-2.9288;-4.5486
874;0.46226;-3.034;-4.9849
875;1.3778;-2.7423;-4.1122
876;1.8014;-2.4847;-3.6759
877;2.1748;-2.1654;-4.1122
878;0.92344;-2.9268;-3.6759
879;0.46553;-3.0335;-4.1122
880;1.3827;-2.7399;-3.2395
881;1.8049;-2.4822;-2.8031
882;2.1763;-2.1639;-3.2395
883;0.92975;-2.9248;-2.8031
884;0.4688;-3.033;-3.2395
885;1.3875;-2.7374;-2.3668
886;1.8083;-2.4797;-1.9304
887;2.1778;-2.1624;-2.3668
888;0.93606;-2.9228;-1.9304
889;0.47207;-3.0325;-2.3668
890;1.3924;-2.735;-1.494
891;1.8118;-2.4771;-1.0577
892;2.1793;-2.1609;-1.494
893;0.94236;-2.9207;-1.0577
894;0.47534;-3.032;-1.494
895;1.3973;-2.7325;-0.62131
896;1.8152;-2.4746;-0.18495
897;2.1808;-2.1594;-0.62131
898;0.94866;-2.9187;-0.18495
899;0.47861;-3.0315;-0.62131
900;1.4021;-2.73;0.25142
901;1.8187;-2.4721;0.68778
902;2.1823;-2.1578;0.25142
903;0.95495;-2.9166;0.68778
904;0.48188;-3.0309;0.25142
905;1.4069;-2.7275;1.1241
906;2.1838;-2.1563;1.1241
907;0.48515;-3.0304;1.1241
908;1.3534;-2.7545;-8.4759
909;2.1672;-2.173;-8.4759
910;1.741;-2.5222;-8.9661
911;0.44916;-3.036;-8.4759
912;0.9668;-2.7906;-8.9563
913;2.4937;-1.789;-8.0395
914;2.5163;-1.757;-8.4759
915;2.3385;-1.9971;-8.9591
916;2.4937;-1.789;-7.1668
917;2.5163;-1.757;-7.6031
918;2.4937;-1.789;-6.294
919;2.5163;-1.757;-6.7304
920;2.4937;-1.789;-5.4213
921;2.5163;-1.757;-5.8577
922;2.4937;-1.789;-4.5486
923;2.5163;-1.757;-4.9849
924;2.4937;-1.789;-3.6759
925;2.5163;-1.757;-4.1122
926;2.4937;-1.789;-2.8031
927;2.5163;-1.757;-3.2395
928;2.4937;-1.789;-1.9304
929;2.5163;-1.757;-2.3668
930;2.4937;-1.789;-1.0577
931;2.5163;-1.757;-1.494
932;2.4937;-1.789;-0.18495
933;2.5163;-1.757;-0.62131
934;2.4937;-1.789;0.68778
935;2.5163;-1.757;0.25142
936;2.5163;-1.757;1.1241
937;-7.95E-16;-3.069;-8.0395
938;-0.35573;-3.0483;-8.4759
939;0.11897;-2.8631;-8.9554
940;-7.95E-16;-3.069;-7.1668
941;-0.36698;-3.047;-7.6031
942;-7.95E-16;-3.069;-6.294
943;-0.37821;-3.0456;-6.7304
944;-7.95E-16;-3.069;-5.4213
945;-0.38944;-3.0442;-5.8577
946;-7.95E-16;-3.069;-4.5486
947;-0.40067;-3.0427;-4.9849
948;-7.95E-16;-3.069;-3.6759
949;-0.41189;-3.0412;-4.1122
950;-7.95E-16;-3.069;-2.8031
951;-0.42311;-3.0397;-3.2395
952;-7.95E-16;-3.069;-1.9304
953;-0.43432;-3.0381;-2.3668
954;-7.95E-16;-3.069;-1.0577
955;-0.44552;-3.0365;-1.494
956;-7.95E-16;-3.069;-0.18495
957;-0.45672;-3.0348;-0.62131
958;-7.95E-16;-3.069;0.68778
959;-0.46791;-3.0331;0.25142
960;-0.47909;-3.0314;1.1241
961;-1.3651;-2.7487;0.25142
962;-1.7535;-2.5187;-0.18495
963;-1.7916;-2.4917;0.68778
964;-2.163;-2.1772;0.25142
965;-0.91408;-2.9297;-0.18495
966;-0.93566;-2.9229;0.68778
967;-1.3339;-2.7639;-0.62131
968;-1.715;-2.5451;-1.0577
969;-2.1464;-2.1936;-0.62131
970;-0.89244;-2.9364;-1.0577
971;-1.3026;-2.7788;-1.494
972;-1.6761;-2.5709;-1.9304
973;-2.1296;-2.2098;-1.494
974;-0.87075;-2.9429;-1.9304
975;-1.2712;-2.7934;-2.3668
976;-1.6368;-2.5961;-2.8031
977;-2.1128;-2.226;-2.3668
978;-0.84902;-2.9492;-2.8031
979;-1.2395;-2.8075;-3.2395
980;-1.5971;-2.6207;-3.6759
981;-2.0958;-2.242;-3.2395
982;-0.82724;-2.9554;-3.6759
983;-1.2078;-2.8214;-4.1122
984;-1.5571;-2.6447;-4.5486
985;-2.0787;-2.2579;-4.1122
986;-0.80541;-2.9614;-4.5486
987;-1.1758;-2.8348;-4.9849
988;-1.5166;-2.6681;-5.4213
989;-2.0614;-2.2736;-4.9849
990;-0.78354;-2.9673;-5.4213
991;-1.1437;-2.8479;-5.8577
992;-1.4759;-2.6908;-6.294
993;-2.0441;-2.2892;-5.8577
994;-0.76163;-2.973;-6.294
995;-1.1115;-2.8607;-6.7304
996;-1.4348;-2.713;-7.1668
997;-2.0266;-2.3047;-6.7304
998;-0.73968;-2.9785;-7.1668
999;-1.0791;-2.873;-7.6031
1000;-1.3933;-2.7345;-8.0395
1001;-2.009;-2.3201;-7.6031
1002;-0.71768;-2.9839;-8.0395
1003;-1.396;-2.7331;1.1241
1004;-2.1795;-2.1607;1.1241
1005;-1.0466;-2.885;-8.4759
1006;-0.58087;-2.8149;-8.9581
1007;-1.9913;-2.3353;-8.4759
1008;-1.2451;-2.6793;-8.9588
1009;-2.4937;-1.789;-8.0395
1010;-2.505;-1.773;-8.4759
1011;-2.2659;-2.0896;-8.9624
1012;-2.4937;-1.789;-7.1668
1013;-2.505;-1.773;-7.6031
1014;-2.4937;-1.789;-6.294
1015;-2.505;-1.773;-6.7304
1016;-2.4937;-1.789;-5.4213
1017;-2.505;-1.773;-5.8577
1018;-2.4937;-1.789;-4.5486
1019;-2.505;-1.773;-4.9849
1020;-2.4937;-1.789;-3.6759
1021;-2.505;-1.773;-4.1122
1022;-2.4937;-1.789;-2.8031
1023;-2.505;-1.773;-3.2395
1024;-2.4937;-1.789;-1.9304
1025;-2.505;-1.773;-2.3668
1026;-2.4937;-1.789;-1.0577
1027;-2.505;-1.773;-1.494
1028;-2.4937;-1.789;-0.18495
1029;-2.505;-1.773;-0.62131
1030;-2.4937;-1.789;0.68778
1031;-2.505;-1.773;0.25142
1032;-2.505;-1.773;1.1241
1033;2.5385;-1.7248;-8.0395
1034;2.5745;-1.6706;-8.4759
1035;2.4397;-1.8483;-8.9679
1036;2.5385;-1.7248;-7.1668
1037;2.5745;-1.6706;-7.6031
1038;2.5385;-1.7248;-6.294
1039;2.5745;-1.6706;-6.7304
1040;2.5385;-1.7248;-5.4213
1041;2.5745;-1.6706;-5.8577
1042;2.5385;-1.7248;-4.5486
1043;2.5745;-1.6706;-4.9849
1044;2.5385;-1.7248;-3.6759
1045;2.5745;-1.6706;-4.1122
1046;2.5385;-1.7248;-2.8031
1047;2.5745;-1.6706;-3.2395
1048;2.5385;-1.7248;-1.9304
1049;2.5745;-1.6706;-2.3668
1050;2.5385;-1.7248;-1.0577
1051;2.5745;-1.6706;-1.494
1052;2.5385;-1.7248;-0.18495
1053;2.5745;-1.6706;-0.62131
1054;2.5385;-1.7248;0.68778
1055;2.5745;-1.6706;0.25142
1056;2.5745;-1.6706;1.1241
1057;-2.5163;-1.757;-0.18495
1058;-2.5163;-1.757;0.68778
1059;-2.5274;-1.7409;0.25142
1060;-2.5163;-1.757;-1.0577
1061;-2.5274;-1.7409;-0.62131
1062;-2.5163;-1.757;-1.9304
1063;-2.5274;-1.7409;-1.494
1064;-2.5163;-1.757;-2.8031
1065;-2.5274;-1.7409;-2.3668
1066;-2.5163;-1.757;-3.6759
1067;-2.5274;-1.7409;-3.2395
1068;-2.5163;-1.757;-4.5486
1069;-2.5274;-1.7409;-4.1122
1070;-2.5163;-1.757;-5.4213
1071;-2.5274;-1.7409;-4.9849
1072;-2.5163;-1.757;-6.294
1073;-2.5274;-1.7409;-5.8577
1074;-2.5163;-1.757;-7.1668
1075;-2.5274;-1.7409;-6.7304
1076;-2.5163;-1.757;-8.0395
1077;-2.5274;-1.7409;-7.6031
1078;-2.5274;-1.7409;1.1241
1079;-2.5274;-1.7409;-8.4759
1080;-2.3454;-1.9997;-8.9623
1081;-2.5385;-1.7248;-8.0395
1082;-2.5745;-1.6706;-8.4759
1083;-2.4283;-1.8922;-8.9616
1084;-2.5385;-1.7248;-7.1668
1085;-2.5745;-1.6706;-7.6031
1086;-2.5385;-1.7248;-6.294
1087;-2.5745;-1.6706;-6.7304
1088;-2.5385;-1.7248;-5.4213
1089;-2.5745;-1.6706;-5.8577
1090;-2.5385;-1.7248;-4.5486
1091;-2.5745;-1.6706;-4.9849
1092;-2.5385;-1.7248;-3.6759
1093;-2.5745;-1.6706;-4.1122
1094;-2.5385;-1.7248;-2.8031
1095;-2.5745;-1.6706;-3.2395
1096;-2.5385;-1.7248;-1.9304
1097;-2.5745;-1.6706;-2.3668
1098;-2.5385;-1.7248;-1.0577
1099;-2.5745;-1.6706;-1.494
1100;-2.5385;-1.7248;-0.18495
1101;-2.5745;-1.6706;-0.62131
1102;-2.5385;-1.7248;0.68778
1103;-2.5745;-1.6706;0.25142
1104;-2.5745;-1.6706;1.1241
1105;2.6093;-1.6156;-8.0395
1106;2.6354;-1.5728;-8.4759
1107;2.539;-1.6674;-8.9678
1108;2.6093;-1.6156;-7.1668
1109;2.6354;-1.5728;-7.6031
1110;2.6093;-1.6156;-6.294
1111;2.6354;-1.5728;-6.7304
1112;2.6093;-1.6156;-5.4213
1113;2.6354;-1.5728;-5.8577
1114;2.6093;-1.6156;-4.5486
1115;2.6354;-1.5728;-4.9849
1116;2.6093;-1.6156;-3.6759
1117;2.6354;-1.5728;-4.1122
1118;2.6093;-1.6156;-2.8031
1119;2.6354;-1.5728;-3.2395
1120;2.6093;-1.6156;-1.9304
1121;2.6354;-1.5728;-2.3668
1122;2.6093;-1.6156;-1.0577
1123;2.6354;-1.5728;-1.494
1124;2.6093;-1.6156;-0.18495
1125;2.6354;-1.5728;-0.62131
1126;2.6093;-1.6156;0.68778
1127;2.6354;-1.5728;0.25142
1128;2.6354;-1.5728;1.1241
1129;-2.6093;-1.6156;-8.0395
1130;-2.6354;-1.5728;-8.4759
1131;-2.5381;-1.7208;-8.9606
1132;-2.6093;-1.6156;-7.1668
1133;-2.6354;-1.5728;-7.6031
