Node Number;X Location (m);Y Location (m);Z Location (m)
893;-2.673;1.362;44.444
894;-24.271;17.634;4.
895;-28.532;0.92705;4.
896;2.673;1.362;35.556
897;28.532;0.92705;31.111
898;21.213;21.213;35.556
899;24.271;17.634;31.111
900;1.362;2.673;35.556
901;17.634;24.271;31.111
902;0.4693;29.631;35.556
903;0.92705;28.532;31.111
904;-0.4693;29.631;35.556
905;-4.82E-12;3.;31.111
906;-1.362;2.673;35.556
907;-0.92705;28.532;31.111
908;-21.213;21.213;35.556
909;-17.634;24.271;31.111
910;-2.673;1.362;35.556
911;-24.271;17.634;31.111
912;-28.532;0.92705;31.111
913;2.673;1.362;26.667
914;28.532;0.92705;22.222
915;21.213;21.213;26.667
916;24.271;17.634;22.222
917;1.362;2.673;26.667
918;17.634;24.271;22.222
919;0.4693;29.631;26.667
920;0.92705;28.532;22.222
921;-0.4693;29.631;26.667
922;-4.82E-12;3.;22.222
923;-1.362;2.673;26.667
924;-0.92705;28.532;22.222
925;-21.213;21.213;26.667
926;-17.634;24.271;22.222
927;-2.673;1.362;26.667
928;-24.271;17.634;22.222
929;-28.532;0.92705;22.222
930;2.673;1.362;17.778
931;28.532;0.92705;13.333
932;21.213;21.213;17.778
933;24.271;17.634;13.333
934;1.362;2.673;17.778
935;17.634;24.271;13.333
936;0.4693;29.631;17.778
937;0.92705;28.532;13.333
938;-0.4693;29.631;17.778
939;-4.82E-12;3.;13.333
940;-1.362;2.673;17.778
941;-0.92705;28.532;13.333
942;-21.213;21.213;17.778
943;-17.634;24.271;13.333
944;-2.673;1.362;17.778
945;-24.271;17.634;13.333
946;-28.532;0.92705;13.333
947;2.673;1.362;0.88889
948;28.532;0.92705;0.44444
949;21.213;21.213;0.88889
950;24.271;17.634;0.44444
951;1.362;2.673;0.88889
952;17.634;24.271;0.44444
953;0.4693;29.631;0.88889
954;0.92705;28.532;0.44444
955;-0.4693;29.631;0.88889
956;-4.82E-12;3.;0.44444
957;-1.362;2.673;0.88889
958;-0.92705;28.532;0.44444
959;-21.213;21.213;0.88889
960;-17.634;24.271;0.44444
961;-2.673;1.362;0.88889
962;-24.271;17.634;0.44444
963;-28.532;0.92705;0.44444
964;2.673;1.362;0.
965;21.213;21.213;0.
966;1.362;2.673;0.
967;0.4693;29.631;0.
968;-0.4693;29.631;0.
969;-1.362;2.673;0.
970;-21.213;21.213;0.
971;-2.673;1.362;0.
972;-2.673;1.362;8.
973;-28.578;0.91244;8.5
974;-21.213;21.213;8.
975;-24.337;1.754;8.5
976;-1.362;2.673;8.
977;-17.695;24.225;8.5
978;-0.4693;29.631;8.
979;-0.93069;2.852;8.5
980;0.4693;29.631;8.
981;-3.54E-03;3.;8.5
982;1.362;2.673;8.
983;0.93069;2.852;8.5
984;21.213;21.213;8.
985;17.695;24.225;8.5
986;2.673;1.362;8.
987;24.337;1.754;8.5
988;28.578;0.91244;8.5
989;14.101;-27.735;9.
990;21.137;-21.418;9.
991;0.48011;-30.258;89.981
992;26.641;-13.784;9.
993;-0.48011;-30.258;89.981
994;-14.033;-27.759;89.931
995;-21.137;-21.418;9.
996;-26.641;-13.784;9.
997;29.576;-0.50059;9.
998;29.681;0.43521;9.
999;-29.576;-0.5006;9.
1000;-29.681;0.43521;9.
1001;-2.685;1.338;9.
1002;-21.348;21.077;9.
1003;-13.722;26.678;9.
1004;-0.47309;29.625;9.
1005;0.47308;29.625;9.
1006;13.722;26.678;9.
1007;21.348;21.077;9.
1008;2.685;1.338;9.
1009;-1.02E-13;-31.149;10.
1010;-6.81E-13;-0.39456;15.91
1011;-9.58E-13;-29.473;10.93
1012;-6.29E-13;-27.019;11.842
1013;6.26E-14;-23.845;12.732
1014;-9.79E-13;-20.124;13.601
1015;-1.41E-12;-15.718;14.436
1016;-1.14E-12;-10.223;15.204
1017;2.388;-18.159;10.
1018;0.96609;-30.235;10.
1019;18.163;-25.989;10.
1020;0.35431;4.60E+02;15.91
1021;22.479;-17.421;10.864
1022;21.197;-15.192;11.702
1023;20.671;-10.192;12.42
1024;20.163;-0.43032;13.071
1025;18.332;2.89E+01;13.791
1026;14.463;0.20464;14.556
1027;0.93625;0.20024;15.271
1028;0.3491;-0.30994;15.91
1029;-2.388;-18.159;10.
1030;-0.35431;4.60E+02;15.91
1031;-22.479;-17.421;10.864
1032;-21.197;-15.192;11.702
1033;-20.671;-10.192;12.42
1034;-20.163;-0.43032;13.071
1035;-18.332;2.89E+01;13.791
1036;-14.463;0.20464;14.556
1037;-0.93625;0.20024;15.271
1038;-18.163;-25.989;10.
1039;-0.96609;-30.235;10.
1040;-0.3491;-0.30994;15.91
1041;28.353;-0.98024;10.
1042;29.996;-4.67E+02;10.
1043;28.645;0.89141;10.
1044;24.434;17.406;10.
1045;17.785;2.416;10.
1046;0.93594;28.503;10.
1047;-2.06E-08;3.;10.
1048;-0.93594;28.503;10.
1049;-17.785;2.416;10.
1050;-24.434;17.406;10.
1051;-28.645;0.89141;10.
1052;-29.996;-4.67E+02;10.
1053;-28.353;-0.98024;10.
1054;0.23581;0.26841;15.91
1055;7.54E-10;0.35728;15.91
1056;-0.23581;0.26841;15.91
1057;0.65157;0.1401;15.6
1058;-0.65157;0.1401;15.6
1059;-13.139;16.363;13.158
1060;0.19518;14.583;14.5
1061;0.14748;21.397;13.141
1062;-0.26764;0.90206;15.26
1063;17.668;2.068;11.359
1064;-22.813;1.303;11.678
1065;-0.9429;22.387;12.425
1066;24.159;0.35708;12.137
1067;14.317;18.451;12.596
1068;-0.45869;1.727;13.909
1069;14.183;0.99579;14.031
1070;-0.42296;12.753;14.708
1071;-26.367;-0.26661;11.583
1072;0.17195;0.60404;15.624
1073;0.25927;10.279;15.107
1074;0.11769;25.496;12.054
1075;0.26991;17.704;13.901
1076;18.402;0.9044;13.178
1077;-1.426;23.462;11.259
1078;0.91829;10.333;14.668
1079;-20.098;0.61328;12.997
1080;-13.026;10.442;14.163
1081;-0.36506;0.54776;15.599
1082;-0.86095;0.81261;14.968
1083;10.084;16.711;13.532
1084;26.802;-0.95322;10.861
1085;0.43957;27.974;10.894
1086;27.147;0.85188;10.851
1087;0.79034;14.668;14.158
1088;-15.846;-20.348;12.901
1089;-13.001;-16.234;14.097
1090;-16.631;-25.546;11.002
1091;-14.272;-0.74335;14.898
1092;-0.85788;-0.52314;15.497
1093;-19.049;-10.144;13.945
1094;15.846;-20.348;12.901
1095;13.001;-16.234;14.097
1096;16.631;-25.546;11.002
1097;14.272;-0.74335;14.898
1098;0.85788;-0.52314;15.497
1099;19.049;-10.144;13.945
1100;10.358;-14.849;10.
1101;-0.41667;0.71789;10.
1102;-0.99668;-14.435;10.
1103;16.943;0.38017;10.
1104;0.68089;15.669;10.
1105;-17.082;0.33557;10.
1106;-1.05E-12;-30.411;10.467
1107;0.48508;-30.906;10.
1108;-0.48508;-30.906;10.
1109;0.51791;-22.999;10.
1110;-0.49834;-22.792;10.
1111;-8.35E-13;-0.71595;15.564
1112;0.17715;-0.17428;15.91
1113;0.18287;-0.38002;15.91
1114;-0.17715;-0.17428;15.91
1115;-0.18287;-0.38002;15.91
1116;0.11791;-6.31E+02;15.91
1117;3.77E-11;-1.86E+02;15.91
1118;-0.11791;-6.31E+02;15.91
1119;-8.63E-13;-28.341;11.388
1120;0.43683;-30.223;10.466
1121;-0.43683;-30.223;10.466
1122;-0.84974;-28.709;10.986
1123;0.84974;-28.709;10.986
1124;-1.79E-13;-25.511;12.29
1125;-0.82462;-24.472;12.423
1126;-0.8494;-27.583;11.45
1127;0.82462;-24.472;12.423
1128;0.8494;-27.583;11.45
1129;-3.17E-13;-22.047;13.169
1130;-0.80779;-22.864;12.851
1131;0.80779;-22.864;12.851
1132;-1.34E-12;-18.043;14.025
1133;-0.79592;-21.085;13.285
1134;-0.62272;-18.658;13.849
1135;0.79592;-21.085;13.285
1136;0.62272;-18.658;13.849
1137;-1.33E-12;-13.097;14.829
1138;-0.68448;-16.245;14.29
1139;-0.75331;-12.942;14.781
1140;0.68448;-16.245;14.29
1141;0.75331;-12.942;14.781
1142;0.20875;-0.68548;15.589
1143;-0.20875;-0.68548;15.589
1144;-0.75593;-0.99825;15.151
1145;-0.43711;-0.82699;15.406
1146;0.75593;-0.99825;15.151
1147;0.43711;-0.82699;15.406
1148;20.789;-21.906;10.
1149;23.173;-17.967;10.433
1150;26.449;-14.158;10.
1151;25.725;-14.075;10.432
1152;17.119;-16.504;10.
1153;14.314;-28.872;10.
1154;13.523;-28.405;10.502
1155;1.001;-22.542;10.
1156;20.319;-2.172;10.432
1157;17.337;-25.956;10.502
1158;14.261;-20.419;10.
1159;0.38223;-0.13547;15.91
1160;0.31532;0.168;15.91
1161;0.50448;9.69e-002;15.757
1162;21.784;-1.659;11.29
1163;24.955;-13.649;10.863
1164;19.597;-21.558;10.932
1165;20.856;-12.955;12.078
1166;24.435;-1.232;11.296
1167;18.556;-18.253;12.321
1168;19.216;-20.831;11.357
1169;20.491;-0.72276;12.744
1170;2.326;-0.34899;12.313
1171;24.105;-10.503;11.641
1172;19.084;-1.544;12.662
1173;19.682;-10.166;13.182
1174;1.951;-0.16817;13.417
1175;2.226;-7.04E+02;12.612
1176;2.025;0.25329;13.149
1177;19.472;-0.68461;13.501
1178;16.599;0.14534;14.177
1179;1.691;0.53816;13.938
1180;18.747;0.46187;13.512
1181;18.663;-0.49476;13.868
1182;1.203;0.22198;14.922
1183;14.724;0.61293;14.317
1184;12.378;0.65673;14.653
1185;14.523;-0.26477;14.737
1186;17.188;-0.39479;14.268
1187;0.79606;0.17487;15.438
1188;0.67058;0.67761;15.268
1189;0.96985;0.64014;15.005
1190;12.139;-0.24927;15.085
1191;0.91202;-0.16085;15.415
1192;0.52206;-8.22E+02;15.779
1193;0.60554;-0.42778;15.708
1194;-23.173;-17.967;10.433
1195;-20.789;-21.906;10.
1196;-26.449;-14.158;10.
1197;-16.923;-16.297;10.
1198;-0.38223;-0.13547;15.91
1199;-0.31532;0.168;15.91
1200;-0.50448;9.69e-002;15.757
1201;-21.784;-1.659;11.29
1202;-20.319;-2.172;10.432
1203;-25.723;-14.074;10.433
1204;-25.405;-10.493;11.252
1205;-19.597;-21.558;10.932
1206;-20.856;-12.955;12.078
1207;-24.509;-0.92488;11.669
1208;-18.556;-18.253;12.321
1209;-19.216;-20.831;11.357
1210;-20.491;-0.72276;12.744
1211;-23.886;-0.68604;12.007
1212;-19.084;-1.544;12.662
1213;-19.682;-10.166;13.182
1214;-1.951;-0.16817;13.417
1215;-23.126;-0.40868;12.319
1216;-20.682;9.27E+02;13.049
1217;-19.472;-0.68461;13.501
1218;-16.599;0.14534;14.177
1219;-19.473;0.28533;13.388
1220;-16.465;0.5705;14.012
1221;-18.663;-0.49476;13.868
1222;-1.203;0.22198;14.922
1223;-14.194;0.64003;14.387
1224;-11.972;0.53422;14.795
1225;-14.523;-0.26477;14.737
1226;-17.188;-0.39479;14.268
1227;-0.79606;0.17487;15.438
1228;-0.68303;0.39333;15.469
1229;-0.92532;0.5183;15.142
1230;-12.139;-0.24927;15.085
1231;-0.91202;-0.16085;15.415
1232;-14.314;-28.872;10.
1233;-17.337;-25.956;10.502
1234;-14.065;-20.212;10.
1235;-13.523;-28.405;10.502
1236;-0.98138;-22.335;10.
1237;-0.52206;-8.22E+02;15.779
1238;-0.60554;-0.42778;15.708
1239;29.546;-0.52002;10.
1240;27.625;-0.98275;10.432
1241;19.356;-12.325;10.
1242;22.648;-0.30003;10.
1243;29.694;0.4277;10.
1244;28.829;-0.53323;10.432
1245;2.903;0.40966;10.426
1246;2.347;0.16671;10.
1247;26.877;13.327;10.
1248;28.009;0.86422;10.426
1249;22.794;0.63579;10.
1250;21.378;21.047;10.
1251;21.375;1.929;10.684
1252;26.279;12.971;10.426
1253;20.689;10.604;10.
1254;15.622;16.538;10.
1255;13.745;26.666;10.
1256;18.032;22.437;10.684
1257;12.297;19.915;10.
1258;0.47392;29.623;10.
1259;14.228;25.016;10.684
1260;0.6888;28.417;10.448
1261;0.80841;22.086;10.
1262;-0.47392;29.623;10.
1263;0.22747;2.915;10.448
1264;0.34045;22.835;10.
1265;-13.745;26.666;10.
1266;-12.173;26.191;10.633
1267;-0.26164;29.092;10.463
1268;-0.6763;17.841;10.
1269;-0.12752;22.086;10.
1270;-21.378;21.047;10.
1271;-16.189;23.923;10.633
1272;-10.976;15.669;10.
1273;-26.877;13.327;10.
1274;-24.216;14.929;10.848
1275;-19.793;21.048;10.633
1276;-14.301;12.292;10.
1277;-20.758;10.381;10.
1278;-29.694;0.4277;10.
1279;-26.283;10.904;10.848
1280;-28.402;0.29161;10.81
1281;-22.863;0.61349;10.
1282;-29.546;-0.52002;10.
1283;-28.502;-0.21271;10.799
1284;-23.539;0.14441;10.
1285;-2.781;-0.66095;10.799
1286;-1.916;-12.119;10.
1287;-22.717;-0.32234;10.
1288;0.126;0.33432;15.91
1289;0.45634;0.21014;15.769
1290;0.22455;0.43553;15.775
1291;-0.126;0.33432;15.91
1292;6.97E+01;0.48745;15.769
1293;-0.18621;0.46235;15.765
1294;-0.45634;0.21014;15.769
1295;-0.30563;0.40799;15.757
1296;0.44346;0.41239;15.661
1297;0.50077;0.64844;15.421
1298;0.77304;-0.18665;15.567
1299;-0.52932;0.3628;15.626
1300;-0.77304;-0.18665;15.567
1301;-0.62223;20.149;13.201
1302;-18.358;14.976;12.437
1303;-1.142;19.582;12.802
1304;-0.90745;17.202;13.552
1305;-17.299;11.716;13.105
1306;-13.489;13.278;13.656
1307;-0.10797;16.258;14.221
1308;-0.13081;13.911;14.62
1309;0.24119;12.494;14.811
1310;0.23114;1.622;14.205
1311;0.57752;12.843;14.612
1312;0.48114;14.906;14.34
1313;-0.40876;22.556;12.811
1314;0.82333;20.792;12.908
1315;-0.18518;19.522;13.535
1316;0.13913;23.783;12.603
1317;0.22138;1.957;13.516
1318;0.60103;19.466;13.359
1319;-0.34197;10.959;14.991
1320;-2.79E+02;0.77195;15.458
1321;-1.53E+02;0.98503;15.199
1322;-0.33851;0.7276;15.432
1323;-0.56856;0.88445;15.133
1324;22.487;12.836;11.797
1325;16.353;1.944;12.004
1326;1.003;24.263;11.734
1327;11.503;25.223;11.151
1328;23.318;15.112;11.13
1329;-1.693;18.542;12.089
1330;-2.568;0.54655;11.666
1331;-19.133;18.831;11.491
1332;-2.149;0.97326;12.386
1333;-0.42469;2.459;12.259
1334;-11.913;23.054;11.846
1335;20.462;11.723;12.414
1336;21.297;0.66433;12.661
1337;26.488;-0.31647;11.53
1338;25.909;0.65463;11.521
1339;0.81926;23.127;12.366
1340;16.729;13.904;12.914
1341;12.085;17.773;13.057
1342;-0.45168;15.125;14.318
1343;-9.63E+02;17.794;13.919
1344;-0.92264;14.404;14.071
1345;16.328;0.98664;13.6
1346;11.645;10.513;14.356
1347;12.493;13.429;13.8
1348;1.127;12.622;14.112
1349;-7.38E+02;11.848;14.931
1350;-0.89044;12.085;14.467
1351;-0.66547;10.603;14.857
1352;-23.539;0.16691;12.316
1353;0.21773;0.82008;15.372
1354;-9.73E+02;0.60565;15.639
1355;0.58612;10.647;14.906
1356;-0.68189;25.502;11.683
1357;0.2717;26.743;11.489
1358;0.63417;17.594;13.728
1359;0.55315;16.379;14.03
1360;14.794;13.418;13.381
1361;-0.51364;27.326;11.115
1362;0.87847;12.515;14.418
1363;-16.936;0.88941;13.581
1364;-10.825;0.95309;14.577
1365;-0.59258;0.71562;15.293
1366;0.898;15.787;13.845
1367;28.376;-5.20E+02;10.888
1368;-14.558;-18.633;13.514
1369;-16.061;-23.195;11.992
1370;-18.515;-15.915;13.448
1371;-14.108;-12.584;14.563
1372;-16.536;-13.624;14.054
1373;-11.607;-0.64377;15.206
1374;-17.151;-0.8808;14.447
1375;14.558;-18.633;13.514
1376;16.061;-23.195;11.992
1377;18.515;-15.915;13.448
1378;14.108;-12.584;14.563
1379;16.536;-13.624;14.054
1380;11.607;-0.64377;15.206
1381;17.151;-0.8808;14.447
1382;0.30958;-0.38348;10.
1383;1.96E+02;-14.642;10.
1384;13.651;-0.55234;10.
1385;-0.70668;-0.36282;10.
1386;0.6388;0.54903;10.
1387;0.13211;11.424;10.
1388;-10.624;0.52673;10.
1389;-13.524;-0.55398;10.
1390;11.876;0.97356;10.
